Time (UTC),Open,High,Low,Close,Volume 
02.01.2025 11:20:00,1.03341,1.03343,1.03223,1.03223,1410.99
02.01.2025 11:30:00,1.03221,1.03226,1.03151,1.03226,1187.13
02.01.2025 11:40:00,1.03226,1.03294,1.03221,1.03284,797.61
02.01.2025 11:50:00,1.03283,1.03324,1.03216,1.03322,1532.04
02.01.2025 12:00:00,1.03324,1.03345,1.03273,1.03299,1292.01
02.01.2025 12:10:00,1.03296,1.03319,1.0328,1.03313,1083.05
02.01.2025 12:20:00,1.03313,1.03327,1.03269,1.03294,877.71
02.01.2025 12:30:00,1.03293,1.03317,1.0327,1.03307,994.47
02.01.2025 12:40:00,1.03306,1.03306,1.03204,1.03214,1205.1
02.01.2025 12:50:00,1.03213,1.03278,1.0315,1.03184,2275.99
02.01.2025 13:00:00,1.03183,1.0324,1.03137,1.03208,2618.44
02.01.2025 13:10:00,1.03209,1.03215,1.03153,1.0318,2466.4
02.01.2025 13:20:00,1.03179,1.03222,1.0313,1.03184,1749.69
02.01.2025 13:30:00,1.03185,1.03299,1.03118,1.03241,3676.79
02.01.2025 13:40:00,1.0324,1.03288,1.03176,1.03182,2788.14
02.01.2025 13:50:00,1.03181,1.03186,1.03119,1.03137,5411.04
02.01.2025 14:00:00,1.03136,1.03146,1.03068,1.03102,2917.56
02.01.2025 14:10:00,1.03102,1.03145,1.03065,1.03125,4576.98
02.01.2025 14:20:00,1.03124,1.03204,1.03105,1.0316,5256.73
02.01.2025 14:30:00,1.0316,1.0324,1.03119,1.03123,3710.23
02.01.2025 14:40:00,1.03123,1.0317,1.0306,1.0306,2512.8
02.01.2025 14:50:00,1.0306,1.0308,1.03022,1.0304,3800.7
02.01.2025 15:00:00,1.0304,1.0309,1.03011,1.03016,3434.36
02.01.2025 15:10:00,1.03015,1.03076,1.03011,1.03071,2939.39
02.01.2025 15:20:00,1.0307,1.03084,1.0281,1.02859,6591.92
02.01.2025 15:30:00,1.02858,1.02926,1.0282,1.02925,7853.46
02.01.2025 15:40:00,1.02924,1.02974,1.0284,1.0284,7250.36
02.01.2025 15:50:00,1.02838,1.0292,1.02728,1.02744,9468.97
02.01.2025 16:00:00,1.02744,1.02766,1.02244,1.02529,11865.33
02.01.2025 16:10:00,1.02529,1.02626,1.02472,1.02621,6540.22
02.01.2025 16:20:00,1.02621,1.02623,1.025,1.02533,5813.67
02.01.2025 16:30:00,1.02534,1.02553,1.02453,1.02519,5094.1
02.01.2025 16:40:00,1.02518,1.02529,1.02412,1.02474,4983.02
02.01.2025 16:50:00,1.02474,1.02643,1.02474,1.02614,3695.51
02.01.2025 17:00:00,1.02612,1.02662,1.02559,1.02649,2390.69
02.01.2025 17:10:00,1.02651,1.02683,1.02595,1.02614,2207.79
02.01.2025 17:20:00,1.02614,1.02654,1.02567,1.02571,1755.6
02.01.2025 17:30:00,1.02569,1.02617,1.02516,1.02617,1689.04
02.01.2025 17:40:00,1.02616,1.02667,1.02594,1.02595,2039.87
02.01.2025 17:50:00,1.02595,1.02664,1.02589,1.02651,2589.72
02.01.2025 18:00:00,1.02653,1.02665,1.02616,1.02642,1606.58
02.01.2025 18:10:00,1.02639,1.02658,1.02609,1.02642,2714.89
02.01.2025 18:20:00,1.02642,1.02644,1.02604,1.02629,1323.45
02.01.2025 18:30:00,1.02628,1.02628,1.02569,1.02573,1169.98
02.01.2025 18:40:00,1.02575,1.02622,1.02564,1.0259,984.2
02.01.2025 18:50:00,1.0259,1.02596,1.02559,1.02565,1479.76
02.01.2025 19:00:00,1.02566,1.02594,1.02552,1.02557,719.38
02.01.2025 19:10:00,1.02558,1.02558,1.02495,1.02512,787
02.01.2025 19:20:00,1.02512,1.02581,1.02505,1.02572,731.71
02.01.2025 19:30:00,1.02571,1.02597,1.0254,1.02556,770.62
02.01.2025 19:40:00,1.02557,1.02567,1.02497,1.02504,703.44
02.01.2025 19:50:00,1.02504,1.02521,1.02481,1.02512,1041.89
02.01.2025 20:00:00,1.02513,1.02568,1.02508,1.02561,862.5
02.01.2025 20:10:00,1.02561,1.02583,1.02539,1.02581,540.3
02.01.2025 20:20:00,1.0258,1.02633,1.0257,1.02622,920.76
02.01.2025 20:30:00,1.02624,1.02646,1.026,1.02606,562.86
02.01.2025 20:40:00,1.02608,1.02631,1.02608,1.02627,269.37
02.01.2025 20:50:00,1.02628,1.02641,1.02615,1.02616,642.27
02.01.2025 21:00:00,1.02615,1.02657,1.02615,1.02657,499.61
02.01.2025 21:10:00,1.02657,1.02658,1.02627,1.02628,312.83
02.01.2025 21:20:00,1.02628,1.02659,1.02628,1.02654,465.39
02.01.2025 21:30:00,1.02649,1.02664,1.02634,1.02647,271.13
02.01.2025 21:40:00,1.02649,1.0268,1.02649,1.02677,222.84
02.01.2025 21:50:00,1.02679,1.02688,1.02656,1.02673,222.94
02.01.2025 22:00:00,1.02676,1.02687,1.02642,1.02646,260.1
02.01.2025 22:10:00,1.02645,1.02666,1.02645,1.02663,245.79
02.01.2025 22:20:00,1.02664,1.02678,1.02651,1.02678,139.77
02.01.2025 22:30:00,1.02674,1.02677,1.02666,1.02675,519.21
02.01.2025 22:40:00,1.02674,1.02675,1.02668,1.02673,397.17
02.01.2025 22:50:00,1.02673,1.02676,1.02661,1.02662,108.3
02.01.2025 23:00:00,1.02663,1.02681,1.02652,1.02672,202.68
02.01.2025 23:10:00,1.02671,1.02676,1.02667,1.02668,312.72
02.01.2025 23:20:00,1.02668,1.02673,1.02651,1.02665,199.44
02.01.2025 23:30:00,1.02666,1.02667,1.02652,1.02652,62.97
02.01.2025 23:40:00,1.02653,1.02665,1.02652,1.02664,147.09
02.01.2025 23:50:00,1.02664,1.02683,1.02664,1.0268,139.82
03.01.2025 00:00:00,1.0268,1.02695,1.02675,1.02682,245.66
03.01.2025 00:10:00,1.02681,1.02681,1.02662,1.02676,218.79
03.01.2025 00:20:00,1.02675,1.02685,1.02668,1.02678,180.18
03.01.2025 00:30:00,1.0268,1.02694,1.02675,1.02685,257.16
03.01.2025 00:40:00,1.02686,1.02718,1.02683,1.02718,273.96
03.01.2025 00:50:00,1.02718,1.02737,1.02713,1.02732,503.68
03.01.2025 01:00:00,1.02731,1.02731,1.02704,1.02719,846.62
03.01.2025 01:10:00,1.02718,1.02719,1.02692,1.0271,492.99
03.01.2025 01:20:00,1.0271,1.0272,1.02673,1.02685,325.26
03.01.2025 01:30:00,1.02686,1.02703,1.02677,1.02693,260.78
03.01.2025 01:40:00,1.02692,1.02693,1.02678,1.02691,233.22
03.01.2025 01:50:00,1.02687,1.02688,1.02668,1.02677,425.72
03.01.2025 02:00:00,1.02676,1.0272,1.02671,1.02692,586.28
03.01.2025 02:10:00,1.02691,1.02711,1.02687,1.02689,338.87
03.01.2025 02:20:00,1.02691,1.02716,1.02679,1.02716,394.12
03.01.2025 02:30:00,1.02717,1.02726,1.02706,1.02716,309.53
03.01.2025 02:40:00,1.02715,1.02745,1.02714,1.02745,315.41
03.01.2025 02:50:00,1.02743,1.02749,1.02723,1.02725,321.9
03.01.2025 03:00:00,1.02726,1.0273,1.02718,1.02723,170.12
03.01.2025 03:10:00,1.02724,1.02727,1.02708,1.0272,317.16
03.01.2025 03:20:00,1.02721,1.02747,1.0271,1.02738,667.38
03.01.2025 03:30:00,1.0274,1.02742,1.02709,1.0272,269.76
03.01.2025 03:40:00,1.0272,1.02722,1.02702,1.02706,301.68
03.01.2025 03:50:00,1.02704,1.02715,1.02689,1.0271,421.25
03.01.2025 04:00:00,1.02709,1.02711,1.02676,1.02687,263.51
03.01.2025 04:10:00,1.02689,1.02701,1.02682,1.02699,276.19
03.01.2025 04:20:00,1.02697,1.02697,1.02673,1.02691,265.59
03.01.2025 04:30:00,1.02692,1.02699,1.02683,1.02692,186.3
03.01.2025 04:40:00,1.02693,1.02693,1.02676,1.02688,203.04
03.01.2025 04:50:00,1.02687,1.02699,1.02685,1.02698,263.37
03.01.2025 05:00:00,1.02699,1.027,1.02677,1.02678,433.83
03.01.2025 05:10:00,1.02678,1.02679,1.02652,1.02653,283.23
03.01.2025 05:20:00,1.02654,1.02721,1.02649,1.02718,310.65
03.01.2025 05:30:00,1.02719,1.02737,1.02719,1.02735,190.46
03.01.2025 05:40:00,1.02736,1.02736,1.02711,1.02723,288.82
03.01.2025 05:50:00,1.02724,1.02726,1.027,1.0272,491.57
03.01.2025 06:00:00,1.02719,1.02738,1.02718,1.02737,452.9
03.01.2025 06:10:00,1.02737,1.02749,1.02736,1.02748,263.61
03.01.2025 06:20:00,1.02748,1.02749,1.02737,1.0274,221.36
03.01.2025 06:30:00,1.02733,1.0274,1.02724,1.02737,274.11
03.01.2025 06:40:00,1.02737,1.02751,1.02728,1.02751,367.17
03.01.2025 06:50:00,1.02751,1.02794,1.02746,1.02794,746.22
03.01.2025 07:00:00,1.02791,1.02829,1.02766,1.02769,1208.01
03.01.2025 07:10:00,1.02769,1.02818,1.02719,1.02764,1524.11
03.01.2025 07:20:00,1.02763,1.02809,1.02688,1.02785,2218.34
03.01.2025 07:30:00,1.02784,1.02848,1.02781,1.0281,1172.87
03.01.2025 07:40:00,1.02811,1.02841,1.02805,1.02832,745.07
03.01.2025 07:50:00,1.0283,1.0284,1.02807,1.0281,1015.03
03.01.2025 08:00:00,1.0281,1.02881,1.0281,1.02816,2086.3
03.01.2025 08:10:00,1.02815,1.02858,1.02783,1.02844,1096.76
03.01.2025 08:20:00,1.02844,1.02882,1.02811,1.02812,1369.68
03.01.2025 08:30:00,1.02812,1.02812,1.02744,1.02756,1408.18
03.01.2025 08:40:00,1.02755,1.02811,1.0273,1.02797,1692.63
03.01.2025 08:50:00,1.02797,1.02863,1.02797,1.02807,1236.31
03.01.2025 09:00:00,1.02806,1.02878,1.02805,1.02876,1755.95
