Time (UTC),Open,High,Low,Close,Volume 
31.12.2024 11:50:00,1.04088,1.04108,1.04053,1.04103,1570.69
31.12.2024 12:00:00,1.04103,1.04143,1.04067,1.04078,811.27
31.12.2024 12:10:00,1.04081,1.04118,1.04063,1.04093,2033.06
31.12.2024 12:20:00,1.04093,1.04112,1.0403,1.0403,2146.89
31.12.2024 12:30:00,1.04029,1.04037,1.03993,1.0402,2165.38
31.12.2024 12:40:00,1.04021,1.04057,1.04003,1.04013,2205.99
31.12.2024 12:50:00,1.04014,1.04015,1.03912,1.03927,3727.47
31.12.2024 13:00:00,1.03927,1.03967,1.03859,1.0389,4470.08
31.12.2024 13:10:00,1.03889,1.03925,1.03852,1.03853,3817.26
31.12.2024 13:20:00,1.03854,1.03926,1.03834,1.03906,2767.59
31.12.2024 13:30:00,1.03905,1.03973,1.03901,1.03943,3274.36
31.12.2024 13:40:00,1.03943,1.03965,1.03891,1.03902,3892.27
31.12.2024 13:50:00,1.03903,1.03932,1.03879,1.03927,3572.79
31.12.2024 14:00:00,1.03929,1.03942,1.03815,1.03815,4034.4
31.12.2024 14:10:00,1.03816,1.03891,1.03778,1.03858,3447.3
31.12.2024 14:20:00,1.03858,1.03864,1.0379,1.03807,2713.77
31.12.2024 14:30:00,1.03807,1.03857,1.0375,1.03814,4248.85
31.12.2024 14:40:00,1.03814,1.03818,1.03747,1.03749,4019.74
31.12.2024 14:50:00,1.0375,1.03802,1.0375,1.03758,4998.82
31.12.2024 15:00:00,1.03758,1.03817,1.037,1.03816,4972.57
31.12.2024 15:10:00,1.03816,1.03891,1.03814,1.0382,2487.58
31.12.2024 15:20:00,1.03821,1.03821,1.03735,1.03751,2279.72
31.12.2024 15:30:00,1.03751,1.0376,1.0364,1.03714,2280.73
31.12.2024 15:40:00,1.03714,1.03761,1.03606,1.03613,2643.57
31.12.2024 15:50:00,1.03614,1.03633,1.03525,1.03547,3523.68
31.12.2024 16:00:00,1.03548,1.03611,1.03467,1.03514,2662.96
31.12.2024 16:10:00,1.03514,1.03554,1.03488,1.03529,1657.63
31.12.2024 16:20:00,1.03529,1.0354,1.035,1.03523,1197.51
31.12.2024 16:30:00,1.03522,1.03578,1.035,1.03513,1012.42
31.12.2024 16:40:00,1.03514,1.03519,1.03476,1.03509,1252.42
31.12.2024 16:50:00,1.03509,1.03526,1.03474,1.03502,2579.71
31.12.2024 17:00:00,1.03503,1.03544,1.0348,1.03539,2554.11
31.12.2024 17:10:00,1.03538,1.03548,1.035,1.0354,1609.38
31.12.2024 17:20:00,1.03542,1.03549,1.03473,1.03474,1933.82
31.12.2024 17:30:00,1.03474,1.03483,1.0345,1.03457,1789.76
31.12.2024 17:40:00,1.03458,1.03512,1.0344,1.03444,1024.99
31.12.2024 17:50:00,1.03444,1.03535,1.03443,1.03485,1301.71
31.12.2024 18:00:00,1.03485,1.03507,1.03459,1.03488,1406.75
31.12.2024 18:10:00,1.03486,1.0349,1.03454,1.03485,992.25
31.12.2024 18:20:00,1.03486,1.03532,1.03478,1.03527,805.42
31.12.2024 18:30:00,1.03526,1.03546,1.03511,1.03528,668.39
31.12.2024 18:40:00,1.03529,1.03566,1.03528,1.03552,547.31
31.12.2024 18:50:00,1.03552,1.03561,1.03526,1.03529,836.33
31.12.2024 19:00:00,1.03529,1.03581,1.03516,1.03568,724.93
31.12.2024 19:10:00,1.03569,1.03646,1.03569,1.03593,724.25
31.12.2024 19:20:00,1.03593,1.03597,1.03574,1.03589,745.56
31.12.2024 19:30:00,1.03588,1.03588,1.03547,1.03548,816.58
31.12.2024 19:40:00,1.03549,1.03563,1.03538,1.03543,655.89
31.12.2024 19:50:00,1.03543,1.03569,1.03538,1.03547,684.9
31.12.2024 20:00:00,1.03547,1.03601,1.03544,1.03595,636.16
31.12.2024 20:10:00,1.03595,1.03597,1.0357,1.03595,451.86
31.12.2024 20:20:00,1.03596,1.0363,1.03595,1.03612,453.87
31.12.2024 20:30:00,1.03612,1.03613,1.03589,1.03592,362.55
31.12.2024 20:40:00,1.03593,1.03606,1.03587,1.03606,289.43
